"","item_no","index","IC_LT_alt_targ","IC_ST_alt_max","VLrc_real","Mpc","prog_name","orig_prog","discrimination","difficulty","guessing","inattention","answer"
"667",667,2194,11.02430432,12.99388189,10,0.650691677,"prog16_I-bVII-IV-bVII_3_dim_4s.mp3","original_prog16_I-bVII-IV-bVII.mp3",1.48242098468641,-1.11611908142583,0.16,0.97,3
"668",668,140,11.88406437,13.57937487,3,0.818045437,"prog01_I-V-I-V_4_aug_5s.mp3","original_prog01_I-V-I-V.mp3",1.48242098468641,-1.51089416924943,0.16,0.97,4
"669",669,751,10.90414525,12.99388189,3,0.274970546,"prog06_I-IV-V-I_2_aug_5s.mp3","original_prog06_I-IV-V-I.mp3",1.48242098468641,-1.15039407347196,0.16,0.97,2
"670",670,4434,10.7901622,12.99388189,5,0.444469445,"prog32_I-viio-IV-I_3_min_2s.mp3","original_prog32_I-viio-IV-I.mp3",1.48242098468641,-1.14115762536168,0.16,0.97,3
"671",671,2008,10.92454067,12.87843415,6,0.72522931,"prog15_I-V-I-IV_2_dim_5s.mp3","original_prog15_I-V-I-IV.mp3",1.48242098468641,-1.227315054794,0.16,0.97,2
"672",672,1148,10.68746071,13.57937487,3,0.933428519,"prog09_I-II-I-II_2_min_4s.mp3","original_prog09_I-II-I-II.mp3",1.48242098468641,-1.4006279955073,0.16,0.97,2
"673",673,3992,10.94644015,12.87843415,5,0.758987225,"prog29_I-IV-V-IV_2_aug_4s.mp3","original_prog29_I-IV-V-IV.mp3",1.48242098468641,-1.29568564480721,0.16,0.97,2
"674",674,1731,10.94644015,12.87843415,9,0.758987225,"prog13_I-V-II-V_2_aug_2f.mp3","original_prog13_I-V-II-V.mp3",1.48242098468641,-1.20808836139596,0.16,0.97,2
"675",675,4280,10.59140852,2.998660006,17,-2.22e-16,"prog31_i-bVII-i-bVII_3_maj_1s.mp3","original_prog31_i-bVII-i-bVII.mp3",1.48242098468641,-0.589705847905599,0.16,0.97,3
"676",676,2592,10.44834701,12.78478819,6,0.839758303,"prog19_I-vi-IV-V_3_maj_4f.mp3","original_prog19_I-vi-IV-V.mp3",1.48242098468641,-1.24623690879767,0.16,0.97,3
"677",677,3074,11.77041778,12.87843415,13,0.496172429,"prog22_I-V-IV-V_4_min_4f.mp3","original_prog22_I-V-IV-V.mp3",1.48242098468641,-1.0425346688767,0.16,0.97,4
"678",678,4130,10.94644015,13.57937487,10,0.48744978,"prog30_I-vi-I-vi_2_aug_3f.mp3","original_prog30_I-vi-I-vi.mp3",1.48242098468641,-1.03394635953086,0.16,0.97,2
"679",679,1677,11.07365204,13.57937487,18,0.283908366,"prog12_I-bVII-I-bVII_4_dim_4s.mp3","original_prog12_I-bVII-I-bVII.mp3",1.48242098468641,-0.726075213606505,0.16,0.97,4
"680",680,2934,10.62662119,13.57872648,3,0.7487108,"prog21_I-IV-I-bVII_4_min_4s.mp3","original_prog21_I-IV-I-bVII.mp3",1.48242098468641,-1.30923701819805,0.16,0.97,4
"681",681,1023,10.94644015,12.99388189,1,0.758987225,"prog08_I-IV-bVII-I_2_aug_0.mp3","original_prog08_I-IV-bVII-I.mp3",1.48242098468641,-1.40993061251821,0.16,0.97,2
"682",682,4950,9.538049423,13.57937487,14,0.259739858,"prog36_I-viio-I-viio_2_min_1s.mp3","original_prog36_I-viio-I-viio.mp3",1.48242098468641,-0.671578679718313,0.16,0.97,2
"683",683,429,10.01607132,12.99388189,6,0.580018445,"prog04_I-V-IV-I_2_maj_3s.mp3","original_prog04_I-V-IV-I.mp3",1.48242098468641,-1.11149407785129,0.16,0.97,2
"684",684,3106,8.611257663,3.698495583,8,0.655551937,"prog23_i-bVI-bVII-i_2_maj_2s.mp3","original_prog23_i-bVI-bVII-i.mp3",1.48242098468641,-0.945877069400273,0.16,0.97,2
"685",685,1273,8.316537334,1.806862432,8,0.415467213,"prog10_I-IV-I-V_2_maj_2s.mp3","original_prog10_I-IV-I-V.mp3",1.48242098468641,-0.797117884269463,0.16,0.97,2
"686",686,3481,7.949630719,13.57872648,8,0.415467213,"prog25_I-II-I-V_4_maj_2f.mp3","original_prog25_I-II-I-V.mp3",1.48242098468641,-0.76869253996735,0.16,0.97,4
"687",687,3708,10.94644015,12.78478819,11,0.818045437,"prog27_I-IV-ii-bVII_2_aug_3s.mp3","original_prog27_I-IV-ii-bVII.mp3",1.48242098468641,-1.18525547721719,0.16,0.97,2
"688",688,1906,10.94214032,12.87843415,10,0.704981789,"prog14_I-bVII-I-IV_3_dim_1s.mp3","original_prog14_I-bVII-I-IV.mp3",1.48242098468641,-1.13389363859544,0.16,0.97,3
"689",689,163,10.6174509,13.57937487,15,0.678859805,"prog02_I-IV-I-IV_2_min_5s.mp3","original_prog02_I-IV-I-IV.mp3",1.48242098468641,-0.918621190723098,0.16,0.97,2
"690",690,4732,10.84468809,12.99388189,11,0.828625868,"prog34_I-V-bvo-I_3_dim_4s.mp3","original_prog34_I-V-bvo-I.mp3",1.48242098468641,-1.15552775430881,0.16,0.97,3
"691",691,1366,1.904587935,2.477626232,8,0.415467213,"prog10_I-IV-I-V_4_maj_2f.mp3","original_prog10_I-IV-I-V.mp3",1.48242098468641,-0.155587862827074,0.16,0.97,4
"692",692,2356,8.290135078,12.78478819,10,0.742483976,"prog17_i-bVI-bVII-bIII_4_maj_3s.mp3","original_prog17_i-bVI-bVII-bIII.mp3",1.48242098468641,-0.887250172322158,0.16,0.97,4
"693",693,4931,10.97556041,12.87843415,11,0.73092894,"prog35_I-V-bvo-V_4_aug_4f.mp3","original_prog35_I-V-bvo-V.mp3",1.48242098468641,-1.10261278586874,0.16,0.97,4
"694",694,3998,10.57601065,2.805713942,8,-2.22e-16,"prog29_I-IV-V-IV_3_maj_2f.mp3","original_prog29_I-IV-V-IV.mp3",1.48242098468641,-0.853298142769575,0.16,0.97,3
"695",695,2658,12.11105045,12.78478819,14,0.704981789,"prog19_I-vi-IV-V_4_dim_1s.mp3","original_prog19_I-vi-IV-V.mp3",1.48242098468641,-1.14783734755219,0.16,0.97,4
"696",696,1887,7.864639953,12.87843415,10,0.742483976,"prog14_I-bVII-I-IV_3_maj_4f.mp3","original_prog14_I-bVII-I-IV.mp3",1.48242098468641,-0.866713701776337,0.16,0.97,3
"697",697,1080,10.98815821,12.99388189,3,0.274970546,"prog08_I-IV-bVII-I_3_aug_5s.mp3","original_prog08_I-IV-bVII-I.mp3",1.48242098468641,-1.16978713269839,0.16,0.97,3
"698",698,2165,7.5426358,12.99388189,8,0.415467213,"prog16_I-bVII-IV-bVII_3_maj_2f.mp3","original_prog16_I-bVII-IV-bVII.mp3",1.48242098468641,-0.712741621827382,0.16,0.97,3
"699",699,122,11.78000089,13.57937487,2,0.704981789,"prog01_I-V-I-V_4_dim_2s.mp3","original_prog01_I-V-I-V.mp3",1.48242098468641,-1.43058182995021,0.16,0.97,4
"700",700,3649,11.86216489,13.57872648,16,0.650691677,"prog26_I-V-I-II_4_dim_3s.mp3","original_prog26_I-V-I-II.mp3",1.48242098468641,-1.02939462024036,0.16,0.97,4
"701",701,3895,11.04256156,12.78478819,8,0.274970546,"prog28_I-II-V-iii_3_aug_3f.mp3","original_prog28_I-II-V-iii.mp3",1.48242098468641,-0.979761183567976,0.16,0.97,3
"702",702,3115,9.979494231,12.99388189,7,0.742483976,"prog23_i-bVI-bVII-i_2_min_1f.mp3","original_prog23_i-bVI-bVII-i.mp3",1.48242098468641,-1.13862491624519,0.16,0.97,2
"703",703,3416,10.92454067,12.87843415,10,0.72522931,"prog25_I-II-I-V_2_dim_4s.mp3","original_prog25_I-II-I-V.mp3",1.48242098468641,-1.17142091520513,0.16,0.97,2
"704",704,2726,10.94644015,12.99388189,20,0.48744978,"prog20_I-ii-bVII-I_2_aug_6.mp3","original_prog20_I-ii-bVII-I.mp3",1.48242098468641,-0.752691474404275,0.16,0.97,2
"705",705,4985,10.52111795,12.87900881,16,0.283908366,"prog36_I-viio-I-viio_3_maj_2f.mp3","original_prog36_I-viio-I-viio.mp3",1.48242098468641,-0.719064514537715,0.16,0.97,3
"706",706,1807,11.52247607,12.87843415,8,0.933428519,"prog13_I-V-II-V_4_min_5f.mp3","original_prog13_I-V-II-V.mp3",1.48242098468641,-1.36156036102014,0.16,0.97,4
"707",707,2986,10.80298531,12.87843415,10,0.622403636,"prog22_I-V-IV-V_2_dim_1f.mp3","original_prog22_I-V-IV-V.mp3",1.48242098468641,-1.07021048165398,0.16,0.97,2
"708",708,518,12.00584668,3.583047842,8,-2.22e-16,"prog04_I-V-IV-I_4_maj_1f.mp3","original_prog04_I-V-IV-I.mp3",1.48242098468641,-0.993944171668125,0.16,0.97,4
"709",709,678,11.70785025,12.87843415,3,0.839758303,"prog05_I-bVII-IV-I_4_min_4s.mp3","original_prog05_I-bVII-IV-I.mp3",1.48242098468641,-1.4512959000335,0.16,0.97,4
"710",710,4511,11.02417446,12.87843415,17,0.818045437,"prog32_I-viio-IV-I_4_aug_5s.mp3","original_prog32_I-viio-IV-I.mp3",1.48242098468641,-0.992572297710612,0.16,0.97,4
"711",711,4254,10.74637974,13.57937487,6,0.263660845,"prog31_i-bVII-i-bVII_2_dim_0.mp3","original_prog31_i-bVII-i-bVII.mp3",1.48242098468641,-1.03309140034088,0.16,0.97,2
"712",712,2116,9.641331313,12.87843415,13,0.600184932,"prog16_I-bVII-IV-bVII_2_maj_1f.mp3","original_prog16_I-bVII-IV-bVII.mp3",1.48242098468641,-0.889748836639482,0.16,0.97,2
"713",713,3178,10.97181424,12.99388189,18,0.263660845,"prog23_i-bVI-bVII-i_3_dim_3f.mp3","original_prog23_i-bVI-bVII-i.mp3",1.48242098468641,-0.692869589037661,0.16,0.97,3
"714",714,32,10.92454067,13.57937487,10,0.650691677,"prog01_I-V-I-V_2_dim_4s.mp3","original_prog01_I-V-I-V.mp3",1.48242098468641,-1.12138691721258,0.16,0.97,2
"715",715,2652,11.9561345,12.78478819,5,0.933428519,"prog19_I-vi-IV-V_4_min_4s.mp3","original_prog19_I-vi-IV-V.mp3",1.48242098468641,-1.48868903814505,0.16,0.97,4
"716",716,3441,9.011870419,12.87843415,18,0.600184932,"prog25_I-II-I-V_3_maj_5s.mp3","original_prog25_I-II-I-V.mp3",1.48242098468641,-0.665041208037919,0.16,0.97,3
"717",717,1358,10.98815821,12.87843415,13,0.274970546,"prog10_I-IV-I-V_3_aug_3s.mp3","original_prog10_I-IV-I-V.mp3",1.48242098468641,-0.867695278558201,0.16,0.97,3
"718",718,4406,10.92454067,12.99388189,12,0.72522931,"prog32_I-viio-IV-I_2_dim_6.mp3","original_prog32_I-viio-IV-I.mp3",1.48242098468641,-1.08748255038059,0.16,0.97,2
"719",719,4597,11.01518908,12.87900881,9,0.818045437,"prog33_I-ii-I-ii_3_aug_1s.mp3","original_prog33_I-ii-I-ii.mp3",1.48242098468641,-1.19526125960269,0.16,0.97,3
"720",720,513,11.02648727,12.99388189,12,0.818045437,"prog04_I-V-IV-I_3_aug_4f.mp3","original_prog04_I-V-IV-I.mp3",1.48242098468641,-1.13420834913998,0.16,0.97,3
"721",721,1493,11.03045312,12.99388189,1,0.758987225,"prog11_I-IV-bVII-IV_3_aug_0.mp3","original_prog11_I-IV-bVII-IV.mp3",1.48242098468641,-1.41804598755098,0.16,0.97,3
"722",722,3354,11.45036732,12.87843415,6,0.580018445,"prog24_I-II-iii-I_4_min_3f.mp3","original_prog24_I-II-iii-I.mp3",1.48242098468641,-1.21937072232719,0.16,0.97,4
"723",723,2853,10.92454067,12.87843415,2,0.72522931,"prog21_I-IV-I-bVII_2_dim_5f.mp3","original_prog21_I-IV-I-bVII.mp3",1.48242098468641,-1.37820759427522,0.16,0.97,2
"724",724,5005,10.7901622,12.87900881,11,0.72522931,"prog36_I-viio-I-viio_3_min_6.mp3","original_prog36_I-viio-I-viio.mp3",1.48242098468641,-1.10383310966161,0.16,0.97,3
"725",725,4912,10.95366093,3.583047842,7,1.11e-16,"prog35_I-V-bvo-V_4_dim_0.mp3","original_prog35_I-V-bvo-V.mp3",1.48242098468641,-0.902829100090501,0.16,0.97,4
"726",726,2681,8.897836105,3.698495583,14,0.742483976,"prog20_I-ii-bVII-I_2_maj_1f.mp3","original_prog20_I-ii-bVII-I.mp3",1.48242098468641,-0.846766687793,0.16,0.97,2
"727",727,3567,10.90414525,12.87843415,7,0.274970546,"prog26_I-V-I-II_2_aug_3s.mp3","original_prog26_I-V-I-II.mp3",1.48242098468641,-1.03537284623854,0.16,0.97,2
"728",728,1033,10.90414525,12.99388189,3,0.274970546,"prog08_I-IV-bVII-I_2_aug_5s.mp3","original_prog08_I-IV-bVII-I.mp3",1.48242098468641,-1.13357902874651,0.16,0.97,2
"729",729,1987,8.927562055,12.87843415,7,0.241603715,"prog15_I-V-I-IV_2_min_1f.mp3","original_prog15_I-V-I-IV.mp3",1.48242098468641,-0.803158860944673,0.16,0.97,2
"730",730,734,10.92454067,12.99388189,9,0.569809353,"prog06_I-IV-V-I_2_dim_3f.mp3","original_prog06_I-IV-V-I.mp3",1.48242098468641,-1.08658191934732,0.16,0.97,2
"731",731,1804,10.5029012,12.87843415,11,0.7487108,"prog13_I-V-II-V_4_min_3s.mp3","original_prog13_I-V-II-V.mp3",1.48242098468641,-1.08838398465068,0.16,0.97,4
"732",732,2145,10.92454067,12.87843415,8,0.444469445,"prog16_I-bVII-IV-bVII_2_dim_3s.mp3","original_prog16_I-bVII-IV-bVII.mp3",1.48242098468641,-1.07613328202295,0.16,0.97,2
"733",733,1818,11.39994832,12.87843415,10,0.704981789,"prog13_I-V-II-V_4_dim_4s.mp3","original_prog13_I-V-II-V.mp3",1.48242098468641,-1.16555220757764,0.16,0.97,4
"734",734,3057,6.931872241,12.87843415,14,0.600184932,"prog22_I-V-IV-V_4_maj_1s.mp3","original_prog22_I-V-IV-V.mp3",1.48242098468641,-0.593117251628626,0.16,0.97,4
"735",735,4849,9.387305502,12.99388189,9,0.580018445,"prog35_I-V-bvo-V_3_maj_4f.mp3","original_prog35_I-V-bvo-V.mp3",1.48242098468641,-0.961488901366054,0.16,0.97,3
"736",736,1415,9.806794706,12.87843415,6,0.580018445,"prog11_I-IV-bVII-IV_2_maj_3f.mp3","original_prog11_I-IV-bVII-IV.mp3",1.48242098468641,-1.08268842110838,0.16,0.97,2
"737",737,1326,10.22696685,12.87843415,18,0.947912509,"prog10_I-IV-I-V_3_maj_5s.mp3","original_prog10_I-IV-I-V.mp3",1.48242098468641,-0.966831526950388,0.16,0.97,3
"738",738,2789,12.00173414,12.87843415,19,0.678859805,"prog20_I-ii-bVII-I_4_min_2s.mp3","original_prog20_I-ii-bVII-I.mp3",1.48242098468641,-0.977595569342956,0.16,0.97,4
"739",739,1262,12.04179877,13.57937487,9,0.274970546,"prog09_I-II-I-II_4_aug_2s.mp3","original_prog09_I-II-I-II.mp3",1.48242098468641,-1.08898538800204,0.16,0.97,4
"740",740,1633,11.02430432,12.87900881,8,0.569809353,"prog12_I-bVII-I-bVII_3_dim_6.mp3","original_prog12_I-bVII-I-bVII.mp3",1.48242098468641,-1.13578341519185,0.16,0.97,3
"741",741,2281,10.82654595,12.78478819,10,0.283908366,"prog17_i-bVI-bVII-bIII_2_dim_1f.mp3","original_prog17_i-bVI-bVII-bIII.mp3",1.48242098468641,-0.945089080207538,0.16,0.97,2
"742",742,3698,10.84237666,12.78478819,8,0.704981789,"prog27_I-IV-ii-bVII_2_dim_4s.mp3","original_prog27_I-IV-ii-bVII.mp3",1.48242098468641,-1.19862002660546,0.16,0.97,2
"743",743,4121,10.76464098,13.57937487,13,0.828625868,"prog30_I-vi-I-vi_2_dim_4s.mp3","original_prog30_I-vi-I-vi.mp3",1.48242098468641,-1.07583632314767,0.16,0.97,2
"744",744,2488,11.04256156,12.99388189,9,0.758987225,"prog18_I-II-V-II_3_aug_4s.mp3","original_prog18_I-II-V-II.mp3",1.48242098468641,-1.22662156304206,0.16,0.97,3
"745",745,2823,9.641331313,12.87843415,8,0.600184932,"prog21_I-IV-I-bVII_2_maj_2f.mp3","original_prog21_I-IV-I-bVII.mp3",1.48242098468641,-1.01669751087193,0.16,0.97,2
"746",746,1877,10.94644015,12.87843415,13,0.818045437,"prog14_I-bVII-I-IV_2_aug_4s.mp3","original_prog14_I-bVII-I-IV.mp3",1.48242098468641,-1.09713964043591,0.16,0.97,2
"747",747,5030,10.65798067,2.69979162,18,-2.22e-16,"prog36_I-viio-I-viio_4_maj_0.mp3","original_prog36_I-viio-I-viio.mp3",1.48242098468641,-0.568789852004803,0.16,0.97,4
"748",748,4682,10.92454067,12.99388189,6,0.443290865,"prog34_I-V-bvo-I_2_dim_3f.mp3","original_prog34_I-V-bvo-I.mp3",1.48242098468641,-1.14147467490516,0.16,0.97,2
"749",749,274,11.90517552,13.57937487,7,0.48744978,"prog02_I-IV-I-IV_4_aug_2f.mp3","original_prog02_I-IV-I-IV.mp3",1.48242098468641,-1.22939862023524,0.16,0.97,4
"750",750,2081,10.62140993,13.57872648,9,0.496172429,"prog15_I-V-I-IV_4_min_1f.mp3","original_prog15_I-V-I-IV.mp3",1.48242098468641,-1.0047054037193,0.16,0.97,4
"751",751,3255,9.968137363,12.99388189,16,0.7487108,"prog24_I-II-iii-I_2_min_0.mp3","original_prog24_I-II-iii-I.mp3",1.48242098468641,-0.89702540505434,0.16,0.97,2
"752",752,46,10.94644015,13.57937487,3,0.818045437,"prog01_I-V-I-V_2_aug_5s.mp3","original_prog01_I-V-I-V.mp3",1.48242098468641,-1.40780759156347,0.16,0.97,2
"753",753,679,10.66877229,12.87843415,15,0.494142086,"prog05_I-bVII-IV-I_4_min_5f.mp3","original_prog05_I-bVII-IV-I.mp3",1.48242098468641,-0.844838189690552,0.16,0.97,4
"754",754,1918,11.0462038,12.87843415,13,0.758987225,"prog14_I-bVII-I-IV_3_aug_1s.mp3","original_prog14_I-bVII-I-IV.mp3",1.48242098468641,-1.10566639040766,0.16,0.97,3
"755",755,5052,10.92702493,13.57937487,9,0.839758303,"prog36_I-viio-I-viio_4_min_5s.mp3","original_prog36_I-viio-I-viio.mp3",1.48242098468641,-1.217309301304,0.16,0.97,4
"756",756,2428,10.92454067,12.87843415,13,0.443290865,"prog18_I-II-V-II_2_dim_4f.mp3","original_prog18_I-II-V-II.mp3",1.48242098468641,-0.931777455833499,0.16,0.97,2
"757",757,3615,11.02648727,12.87843415,9,0.758987225,"prog26_I-V-I-II_3_aug_4f.mp3","original_prog26_I-V-I-II.mp3",1.48242098468641,-1.18691583664628,0.16,0.97,3
"758",758,4653,11.80434244,13.57937487,20,0.48744978,"prog33_I-ii-I-ii_4_aug_6.mp3","original_prog33_I-ii-I-ii.mp3",1.48242098468641,-0.854997268710063,0.16,0.97,4
"759",759,2988,10.84237666,12.87843415,6,0.263660845,"prog22_I-V-IV-V_2_dim_2f.mp3","original_prog22_I-V-IV-V.mp3",1.48242098468641,-1.00609291082275,0.16,0.97,2
"760",760,3914,6.421096307,12.78478819,8,0.655551937,"prog28_I-II-V-iii_4_min_1f.mp3","original_prog28_I-II-V-iii.mp3",1.48242098468641,-0.71535450048964,0.16,0.97,4
"761",761,4450,10.95366093,12.99388189,9,0.31786929,"prog32_I-viio-IV-I_3_dim_4s.mp3","original_prog32_I-viio-IV-I.mp3",1.48242098468641,-0.996142816734489,0.16,0.97,3
"762",762,2679,12.21511394,12.78478819,13,0.274970546,"prog19_I-vi-IV-V_4_aug_6.mp3","original_prog19_I-vi-IV-V.mp3",1.48242098468641,-0.984649663033284,0.16,0.97,4
"763",763,389,10.67162522,12.87843415,9,0.259739858,"prog03_I-V-II-I_4_min_1f.mp3","original_prog03_I-V-II-I.mp3",1.48242098468641,-0.929703588767112,0.16,0.97,4
"764",764,1154,10.84237666,13.57937487,10,0.704981789,"prog09_I-II-I-II_2_dim_1s.mp3","original_prog09_I-II-I-II.mp3",1.48242098468641,-1.14052383405165,0.16,0.97,2
"765",765,780,10.4193641,12.99388189,2,0.828625868,"prog06_I-IV-V-I_3_dim_2s.mp3","original_prog06_I-IV-V-I.mp3",1.48242098468641,-1.39100796435064,0.16,0.97,3
"766",766,1521,10.61469741,12.87843415,1,0.496172429,"prog11_I-IV-bVII-IV_4_min_3f.mp3","original_prog11_I-IV-bVII-IV.mp3",1.48242098468641,-1.27646213494099,0.16,0.97,4
"767",767,56,10.19731793,12.87900881,4,0.947912509,"prog01_I-V-I-V_3_maj_5f.mp3","original_prog01_I-V-I-V.mp3",1.48242098468641,-1.34799001597205,0.16,0.97,3
"768",768,3164,6.772062077,12.99388189,9,0.241603715,"prog23_i-bVI-bVII-i_3_min_2f.mp3","original_prog23_i-bVI-bVII-i.mp3",1.48242098468641,-0.561875271415337,0.16,0.97,3
"769",769,3252,9.641331313,12.99388189,4,0.600184932,"prog24_I-II-iii-I_2_maj_5f.mp3","original_prog24_I-II-iii-I.mp3",1.48242098468641,-1.10750303946009,0.16,0.97,2
"770",770,2373,11.94577654,12.78478819,7,0.839758303,"prog17_i-bVI-bVII-bIII_4_min_6.mp3","original_prog17_i-bVI-bVII-bIII.mp3",1.48242098468641,-1.40146957496188,0.16,0.97,4
"771",771,889,10.94644015,12.99388189,13,0.818045437,"prog07_I-II-V-I_2_aug_4f.mp3","original_prog07_I-II-V-I.mp3",1.48242098468641,-1.10474932999944,0.16,0.97,2
"772",772,232,11.03045312,12.87900881,13,0.48744978,"prog02_I-IV-I-IV_3_aug_4s.mp3","original_prog02_I-IV-I-IV.mp3",1.48242098468641,-0.983017720435492,0.16,0.97,3
"773",773,1264,12.08409367,13.57937487,18,0.48744978,"prog09_I-II-I-II_4_aug_3s.mp3","original_prog09_I-II-I-II.mp3",1.48242098468641,-0.928409353816092,0.16,0.97,4
"774",774,3083,12.27848997,12.87843415,4,0.828625868,"prog22_I-V-IV-V_4_dim_2s.mp3","original_prog22_I-V-IV-V.mp3",1.48242098468641,-1.47344138037086,0.16,0.97,4
"775",775,4036,11.03045312,12.99388189,9,0.758987225,"prog29_I-IV-V-IV_3_aug_3f.mp3","original_prog29_I-IV-V-IV.mp3",1.48242098468641,-1.18691583664628,0.16,0.97,3
"776",776,3475,11.04256156,12.87843415,13,0.818045437,"prog25_I-II-I-V_3_aug_4s.mp3","original_prog25_I-II-I-V.mp3",1.48242098468641,-1.10934307293675,0.16,0.97,3
"777",777,1050,8.762456873,12.99388189,5,0.259739858,"prog08_I-IV-bVII-I_3_min_2s.mp3","original_prog08_I-IV-bVII-I.mp3",1.48242098468641,-0.860353070025465,0.16,0.97,3
"778",778,2117,8.134381779,3.583047842,8,0.415467213,"prog16_I-bVII-IV-bVII_2_maj_1s.mp3","original_prog16_I-bVII-IV-bVII.mp3",1.48242098468641,-0.786040028669323,0.16,0.97,2
"779",779,1340,11.00855363,12.87843415,18,0.444469445,"prog10_I-IV-I-V_3_dim_0.mp3","original_prog10_I-IV-I-V.mp3",1.48242098468641,-0.810165297397971,0.16,0.97,3
"780",780,2803,12.3088239,12.87843415,17,0.650691677,"prog20_I-ii-bVII-I_4_dim_3s.mp3","original_prog20_I-ii-bVII-I.mp3",1.48242098468641,-1.02627671684799,0.16,0.97,4
"781",781,4122,10.80298531,13.57937487,13,0.54559929,"prog30_I-vi-I-vi_2_dim_5f.mp3","original_prog30_I-vi-I-vi.mp3",1.48242098468641,-0.9770548386294,0.16,0.97,2
"782",782,2854,10.76464098,12.87843415,10,0.828625868,"prog21_I-IV-I-bVII_2_dim_5s.mp3","original_prog21_I-IV-I-bVII.mp3",1.48242098468641,-1.17436872856952,0.16,0.97,2
"783",783,3684,9.968137363,12.78478819,11,0.7487108,"prog27_I-IV-ii-bVII_2_min_3s.mp3","original_prog27_I-IV-ii-bVII.mp3",1.48242098468641,-1.03223713889037,0.16,0.97,2
"784",784,1904,10.55866336,12.87843415,18,0.283908366,"prog14_I-bVII-I-IV_3_dim_0.mp3","original_prog14_I-bVII-I-IV.mp3",1.48242098468641,-0.651218027726762,0.16,0.97,3
"785",785,3616,11.02648727,12.87843415,5,0.758987225,"prog26_I-V-I-II_3_aug_4s.mp3","original_prog26_I-V-I-II.mp3",1.48242098468641,-1.32685491519839,0.16,0.97,3
"786",786,2028,9.51697576,12.87843415,10,0.852723303,"prog15_I-V-I-IV_3_maj_4f.mp3","original_prog15_I-V-I-IV.mp3",1.48242098468641,-1.05061490243295,0.16,0.97,3
"787",787,4539,10.92454067,13.57937487,7,0.703285961,"prog33_I-ii-I-ii_2_dim_2f.mp3","original_prog33_I-ii-I-ii.mp3",1.48242098468641,-1.23918389327543,0.16,0.97,2
"788",788,4953,10.17887743,13.57937487,19,0.259739858,"prog36_I-viio-I-viio_2_min_3f.mp3","original_prog36_I-viio-I-viio.mp3",1.48242098468641,-0.603192457689322,0.16,0.97,2
"789",789,528,11.50757263,12.87843415,14,0.852723303,"prog04_I-V-IV-I_4_maj_6.mp3","original_prog04_I-V-IV-I.mp3",1.48242098468641,-1.13043845040913,0.16,0.97,4
"790",790,1524,11.69195364,12.87843415,3,0.839758303,"prog11_I-IV-bVII-IV_4_min_4s.mp3","original_prog11_I-IV-bVII-IV.mp3",1.48242098468641,-1.49102355001459,0.16,0.97,4
"791",791,242,9.545077819,13.57937487,12,0.852723303,"prog02_I-IV-I-IV_4_maj_4f.mp3","original_prog02_I-IV-I-IV.mp3",1.48242098468641,-1.0033196978828,0.16,0.97,4
"792",792,4692,10.94644015,12.99388189,9,0.758987225,"prog34_I-V-bvo-I_2_aug_2f.mp3","original_prog34_I-V-bvo-I.mp3",1.48242098468641,-1.20808836139596,0.16,0.97,2
"793",793,3888,10.86076239,12.78478819,8,0.828625868,"prog28_I-II-V-iii_3_dim_5s.mp3","original_prog28_I-II-V-iii.mp3",1.48242098468641,-1.23427842048143,0.16,0.97,3
"794",794,2527,11.34454178,12.87843415,1,0.48744978,"prog18_I-II-V-II_4_aug_0.mp3","original_prog18_I-II-V-II.mp3",1.48242098468641,-1.30658605111749,0.16,0.97,4
"795",795,2648,11.88612469,12.78478819,6,0.678859805,"prog19_I-vi-IV-V_4_min_2s.mp3","original_prog19_I-vi-IV-V.mp3",1.48242098468641,-1.34443242801107,0.16,0.97,4
"796",796,3169,10.81689828,12.99388189,3,0.933428519,"prog23_i-bVI-bVII-i_3_min_4s.mp3","original_prog23_i-bVI-bVII-i.mp3",1.48242098468641,-1.41120693053016,0.16,0.97,3
"797",797,1495,10.35114819,12.99388189,7,0.274970546,"prog11_I-IV-bVII-IV_3_aug_1s.mp3","original_prog11_I-IV-bVII-IV.mp3",1.48242098468641,-0.967635166772128,0.16,0.97,3
"798",798,3755,11.03045312,12.78478819,2,0.758987225,"prog27_I-IV-ii-bVII_3_aug_3s.mp3","original_prog27_I-IV-ii-bVII.mp3",1.48242098468641,-1.38810110770255,0.16,0.97,3
"799",799,3267,10.45889971,12.99388189,6,0.283908366,"prog24_I-II-iii-I_2_dim_0.mp3","original_prog24_I-II-iii-I.mp3",1.48242098468641,-1.02203987004854,0.16,0.97,2
"800",800,2202,11.0462038,12.99388189,9,0.758987225,"prog16_I-bVII-IV-bVII_3_aug_2s.mp3","original_prog16_I-bVII-IV-bVII.mp3",1.48242098468641,-1.21081110209437,0.16,0.97,3
"801",801,1596,10.94644015,13.57937487,5,0.48744978,"prog12_I-bVII-I-bVII_2_aug_5f.mp3","original_prog12_I-bVII-I-bVII.mp3",1.48242098468641,-1.19091252053093,0.16,0.97,2
